time,clearsky,azimuth,zenith,solar,temp
2015-04-05,928.3480926170595,3.6112309555058903,0.6806888855349061,6031.000832999999,41.29
2015-04-05,905.7261476298796,3.9587460950140825,0.7972299652031142,3285.1180560000003,40.69
2015-04-05,860.486678342573,4.2293993813103175,0.9550887292423658,738.721389,40.07
2015-04-05,771.783566830429,4.447393342319181,1.1352003570945628,721.2705559999999,38.67
2015-04-05,573.4365292480239,4.635905954276157,1.3257954970550339,452.68861100000004,38.77
2015-04-06,205.7227316095413,1.507478355311982,1.473737411027129,714.096111,31.81
2015-04-06,636.2387139276794,1.6848512265460278,1.2800388650837577,1896.499722,33.45
2015-04-06,797.3304946674335,1.8777163784983415,1.090512491123405,2871.399167,37.0
2015-04-06,872.6878418487782,2.104789602378757,0.9134433824235023,3395.4419439999997,41.35
2015-04-06,911.570334770421,2.390798237400976,0.7619205778004372,5629.396389,44.99
2015-04-06,930.396163410818,2.758316112277598,0.6569805738550731,6758.019722,48.71
2015-04-06,935.2567154935568,3.19246329100891,0.6243129920701588,8280.466111000002,51.18
2015-04-06,927.5479652547375,3.6166634144134435,0.6748977953245935,7707.714722000001,54.24
2015-04-06,905.0349024450659,3.9652440348010285,0.7923705913112404,6732.6825,56.59
2015-04-06,860.1122294098291,4.235892151655743,0.950954753970538,3741.3588889999996,58.58
2015-04-06,772.2814791839966,4.453585524063753,1.1315097494705448,2130.615278,59.05
2015-04-06,576.9080716165856,4.6418159413729425,1.3222999617456226,794.5838890000001,58.87
2015-04-07,222.55287001866776,1.5033887322487909,1.4684222298321667,292.153611,40.05
2015-04-07,640.8366956874029,1.6806260615355737,1.2747066161541365,821.0038890000001,40.88
2015-04-07,798.4942504914247,1.8734135539337309,1.0850122831436262,765.5658329999999,42.01
2015-04-07,872.6918503400553,2.100635076398103,0.9076136305294973,1198.9947220000001,42.67
2015-04-07,911.0832568504459,2.3874677932793107,0.7556370146506043,965.4225000000001,43.96
2015-04-07,929.6798664659736,2.7572382565229288,0.6503258942091527,974.586944,44.38
2015-04-07,934.4435951006483,3.1950092090253497,0.6177937951271516,1101.5905559999999,44.43
2015-04-07,926.7324165323106,3.6221310236794246,0.6691455975459394,749.292222,44.64
2015-04-07,904.3263478706764,3.971758992634632,0.7875499515695926,516.738056,43.63
2015-04-07,859.7143806707822,4.242380800867675,0.9468534392636279,1000.6605559999999,42.46
2015-04-07,772.737125412267,4.45975995259554,1.1278437831382195,839.575833,42.42
2015-04-08,238.84320566700447,1.4993072345499505,1.463144662864949,398.29805600000003,36.53
2015-04-08,645.2244929346646,1.6764001258508583,1.2694154128812112,1303.6555560000002,37.29
2015-04-08,799.5836981637939,1.8690980261756656,1.0795563932999628,2252.0891669999996,38.52
2015-04-08,872.6585036919753,2.096452057052965,0.9018298995653562,1154.223611,40.16
2015-04-08,910.5725400462071,2.3840944394924284,0.7493974342530815,943.739444,40.26
2015-04-08,928.9459215963935,2.7561272080862897,0.6437093143964818,1393.0647219999998,40.08
2015-04-08,933.6153928348713,3.197567158157121,0.6113106058049058,1255.4955559999999,40.27
2015-04-08,925.9022184421797,3.6276308840104536,0.6634332471295517,1051.293611,40.14
2015-04-08,903.6013763057947,3.9782877770581093,0.7827684400457112,896.1238890000001,39.07
2015-04-08,859.2942854288834,4.248862377834643,0.9427847948702308,535.0477779999999,37.73
2015-04-08,773.1523821514825,4.465914043099303,1.1242023046217167,211.471944,36.72
2015-04-09,649.4099472482591,1.672173468506033,1.2641675438245887,242.676389,32.74
2015-04-09,800.600955747147,1.8647697601055384,1.0741471282559794,512.5774999999999,33.12
2015-04-09,872.5888511492545,2.0922400924163322,0.8960945300882188,647.505,33.68
2015-04-09,910.0389633981606,2.3806767369606407,0.7432041374070033,928.5497220000001,34.6
2015-04-09,928.195037290623,2.7549803944406603,0.6371328368394004,1382.680278,35.6
2015-04-09,932.7728203606642,3.200134453969774,0.6048649151878966,1260.5813890000002,36.42
2015-04-09,925.0581336369476,3.6331600355311187,0.6577616885758538,955.9788890000001,37.05
2015-04-09,902.8608626300157,3.984827161817604,0.7780264415723092,1000.0686109999999,37.34
2015-04-09,858.8530623208475,4.2553339251124225,0.938748832905513,628.193056,37.49
2015-04-09,773.5290437035417,4.472045218498948,1.1205851766489876,347.69388899999996,37.09
2015-04-10,653.4006193504752,1.6679462117593744,1.2589652613929116,588.760278,36.68
2015-04-10,801.5481133136052,1.8604288104968636,1.0687867610709594,794.159167,37.86
2015-04-10,872.4839412695438,2.08799883702329,0.8904098371475191,1270.628889,39.03
2015-04-10,909.4833065493201,2.37721334527352,0.7370594146461277,1609.8022219999998,40.43
2015-04-10,927.4279200951198,2.7537952801395513,0.6305984677897415,1711.862222,42.03
2015-04-10,931.916583677598,3.202708393131908,0.598458219454235,1369.771944,43.9
2015-04-10,924.2009137646847,3.638715479167531,0.6521318681054566,987.827222,45.82
2015-04-10,902.1056617460105,3.991373901358298,0.7733243471327051,1180.985833,46.7
2015-04-10,858.391791647912,4.261792489984723,0.9347455849214289,561.955833,48.44
2015-04-10,773.8688167268879,4.478150917883625,1.1169922958581897,441.71027799999996,49.5
2015-04-10,589.6174677410543,4.665167693854524,1.3084865162090336,254.67888899999997,50.44
2015-04-11,284.2383169913302,1.4871115012201304,1.447560444150708,718.007222,42.19
2015-04-11,657.2038016545355,1.6637185699722208,1.2538107715977849,1467.047778,46.9
2015-04-11,802.4272339653199,1.8560753436424025,1.0634775213300505,4354.9216670000005,47.63
2015-04-11,872.3448217869872,2.0837280787009305,0.8847781018004782,5989.299722,47.56
2015-04-11,908.9063493141988,2.373703056625603,0.7309655410780711,4528.434444,49.24
2015-04-11,926.6452739348111,2.7525694040105844,0.6241082179957224,7936.110556,50.35
2015-04-11,931.0473821346857,3.2052862852002137,0.5920920271980404,5140.743333,50.87
2015-04-11,923.3312980730992,3.6442941997330838,0.6465447462073728,4482.724722,51.49
2015-04-11,901.3366066011362,3.997924747177228,0.76866256971797,5293.365556000001,51.11
2015-04-11,857.9115125784073,4.268235136043641,0.9307751193806851,6307.218056,51.13
2015-04-11,774.1733166832081,4.484228605380004,1.113423610800281,3905.734167,50.08
2015-04-11,592.5237653223083,4.670922194409493,1.3050748510653862,1173.578056,47.89
2015-04-12,298.18618861195864,1.4830628918261406,1.442455912210562,726.802222,32.89
2015-04-12,660.8265280395179,1.6594908669115516,1.2487062238224038,2708.17,38.07
2015-04-12,803.24035375603,1.8517096572488572,1.058221585155303,4948.570556,46.63
2015-04-12,872.1725389651472,2.079427763522705,0.8792015622999615,6678.738332999999,51.27
2015-04-12,908.3088710673668,2.3701448281934585,0.7249247705191948,7719.059444,55.35
2015-04-12,925.8477994847336,2.7513004153508356,0.6176641023573612,8323.490833,59.06
2015-04-12,930.1659077288238,3.207865483473414,0.5857678654874469,8436.068610999999,62.96
